,name,description,id
130,mini Strap You bag strap,"Karl Lagerfeld has been heading up the institution of the legacy bound Fendi for over fifty years. The, 'Strap You' pieces are the ideal interchangeable accessories to switch up your favourite Fendi tote. Available in a rainbow of colours and boasting everything from crystal embellishments to multicoloured fur pom-poms, the pairing possibilities are endless. This contemporary piece was fashioned from beige calf leather and silver-toned metalwork. The mini Strap You bag accessory features a lobster claw fastening, an internal logo stamp and coloured oversized studs.",91
131,V logo sticker,"Chalk white leather V logo sticker from Anya Hindmarch. Created in collaboration with Charlotte Stockdale of Chaos Fashion, these stickers are designed to adhere to any surface permanently, so once attached they cannot be removed.",91
132,Strap You interchangeable strap,"Italian fashion house Fendi is famed for its covetable collectibles like this Strap You interchangeable strap fresh out of the label鈥檚 AW17 collection. Masterfully crafted from multicolored calf leather and metal, it features a two tone design, conical orange stud embellishments to the front, a FF printed logo at the back and palladium-finish double spring clip.",91
133,Fendi Strap You Multi Flower Leather Guitar Bag Strap - Black,Play it cool this season with a statement leather guitar strap detailed with Fendi's distinctive blooms anchored with polished conical studs. Style Name: Fendi Strap You Multi Flower Leather Guitar Bag Strap. Style Number: 5373135. Available in stores.,91
134,'J' sticker,"Multicolour goatskin 'J' sticker from Anya Hindmarch. Created in collaboration with Charlotte Stockdale of Chaos Fashion, these stickers are designed to adhere to any surface permanently, so once attached they cannot be removed.",91
135,grained pouch,Nude and neutrals calf leather grained pouch from Valextra.,91
136,J.crew Genuine Calf Hair Luggage Tag - Brown,A fun pattern makes your bag stand out on the luggage carousel and creates just the right amount of jet-set jealousy. Style Name:J.crew Genuine Calf Hair Luggage Tag. Style Number: 5720383. Available in stores.,91
137,'L' sticker,"Multicolour goatskin 'L' sticker from Anya Hindmarch. Created in collaboration with Charlotte Stockdale of Chaos Fashion, these stickers are designed to adhere to any surface permanently, so once attached they cannot be removed.",91
138,Blossy Bag Bug bag charm,"Fendi hits top marks on the cute scale with this Blossy Bag Bug bag charm. In dark and light blue mink fur, this Blossy Bag Bug bag charm from Fendi features pretty red flower eyes with blue conical pupils, a black leather strap and a silver-tone logo plaque. Attach this furry friend to your Fendi handbag or set of keys for a playful look.",91
139,'T' sticker,"Chalk white leather 'T' sticker from Anya Hindmarch. Created in collaboration with Charlotte Stockdale of Chaos Fashion, these stickers are designed to adhere to any surface permanently, so once attached they cannot be removed.",91
140,Levtex Metallic Initial Storage Bag - Green,Personalize your personal storage with this zip-top bag in a metallic-flecked tweed with the initial of your choice appliqued on one side. Style Name: Levtex Metallic Initial Storage Bag. Style Number: 5684774. Available in stores.,91
141,Marc Jacobs Logo Webbing Guitar Bag Strap - Pink,"A shimmering embroidered logo adds sophisticated, eye-catching style to a trend-savvy strap that instantly refreshes your favorite handbag. Style Name: Marc Jacobs Logo Webbing Guitar Bag Strap. Style Number: 5581160. Available in stores.",91
142,Cathy's Concept Monogram Vegan Leather Tech Travel Case - Brown,"Elasticized bands to keep cords tangle free and a roomy pocket make this vegan leather case an ideal solution for organizing your tech essentials for travel. Plus, it can be personalized with an initial of your choice. Style Name: Cathy's Concept Monogram Vegan Leather Tech Travel Case. Style Number: 5700163. Available in stores.",91
143,Fendi Strap You Logo Crossbody Guitar Strap - Beige,Add major style to your favorite bag with this color-pop strap detailed with Fendi logos. Style Name: Fendi Strap You Logo Crossbody Guitar Strap. Style Number: 5482859. Available in stores.,91
144,Strap You interchangeable strap,"Italian fashion house Fendi is famed for its covetable collectibles like this Strap You interchangeable strap fresh out of the label鈥檚 AW17 collection. Masterfully crafted from multicolored calf leather and metal, it features a two tone design, conical orange stud embellishments to the front, a FF printed logo at the back and palladium-finish double spring clip.",91
145,shower bag patch,Black wool shower bag patch from Olympia Le-Tan featuring glass beading and a touch fastening.,91
146,shower bag patch,Black wool shower bag patch from Olympia Le-Tan featuring glass beading and a touch fastening.,91
147,embellished bag strap,"Revive your favourite Dolce & Gabbana bag with this embellished bag strap for a bold edge. Crafted from luxury naavy blue ayers snakeskin, this bag strap features gold-tone lobster claw fastenings and is decorated with multicoloured gemstone, rounded and pyramid stud embellishments. Please note that this item cannot be shipped outside the E.U..",91
148,Bomb sticker,Blue suede 'Bomb' sticker from Anya Hindmarch.,91
149,shoulder strap 'Victory',Burgundy red cotton shoulder strap 'Victory' from Anya Hindmarch.,91
150,mini Strap You bag strap,"Karl Lagerfeld has been heading up the institution of the legacy bound Fendi for over fifty years. The, 'Strap You' pieces are the ideal interchangeable accessories to switch up your favourite Fendi tote. Available in a rainbow of colours and boasting everything from crystal embellishments to multicoloured fur pom-poms, the pairing possibilities are endless. This contemporary piece was fashioned from beige calf leather and silver-toned metalwork. The mini Strap You bag accessory features a lobster claw fastening, an internal logo stamp and coloured oversized studs.",91
151,'Karlito' bag charm,"The wonderfully creative Karl Lagerfield continues to create adorable fun fur pieces for Fendi. This playful keyring features a White leather 'Karlito' bag charm from Fendi - composed of fox and mink fur trimmings, rhinestone embellishments to the collar, silver-tone stud detailing to the tie and a black strap with a silver-tone comb and spring clip. Please note that this item cannot be shipped outside the E.U..",91
152,Bag Bug charm,The wonderfully creative Karl Lagerfield continues to create adorable fun fur pieces for Fendi. Who needs a pet when you have this fluffy little monster on your arm? This navy blue leather and fur Bag Bug charm from Fendi features a fringed design. Please note that this item cannot be shipped outside the E.U..,91
153,smiley face sticker,Yellow mink fur smiley face sticker from Anya Hindmarch featuring gold-tone hardware.,91
154,mirror bag charm,"The wonderfully creative Karl Lagerfield continues to create adorable fun fur pieces for Fendi. Who needs a pet when you have this fluffy little monster on your arm? This green and red leather and fox fur mirror bag charm from Fendi features a signature Bag Bugs design, a leather strap and a palladium spring clip and logo plaque. Please note that this item cannot be shipped outside the U.S..",91
155,flower pom pom bag charm,The wonderfully creative Karl Lagerfield continues to create adorable fun fur pieces for Fendi. Who needs a pet when you have this fluffy accessory attached to your favourite bag? This multicoloured leather and fox fur flower pom pom bag charm from Fendi is the ultimate accessory. Please note that this item cannot be shipped outside the E.U..,91
156,Bambi bag charm,Riccardo Tisci鈥檚 iconic Bambi print was first witnessed during Givenchy鈥檚 FW13 catwalk show and has gone on to become a cult graphic for French fashion house. Constructed from black leather with a multicolour Bambi illustration; this playful Givenchy bag charm fastens with a loop strap and and a push stud closure.,91
157,Witches bag charm,"Add a playful vibe to your ensemble with Fendi's Witches bag charm. Carefully constructed from the softest racoon fur, mink fur and leather, this bag charm features metal details inspired by Fendi Faces, a blue and green fur body, flexible legs complete with little furry shoes and a leather lace, a floral embroidery and a palladium-finish spring clip and engraved Fendi logo tag. Attach yours to your bag or set of keys for unconventional fun.",91
158,'B' sticker,"Multicolour goatskin 'B' sticker from Anya Hindmarch. Created in collaboration with Charlotte Stockdale of Chaos Fashion, these stickers are designed to adhere to any surface permanently, so once attached they cannot be removed.",91
159,'G' sticker,"Multicolour goatskin 'G' sticker from Anya Hindmarch. Created in collaboration with Charlotte Stockdale of Chaos Fashion, these stickers are designed to adhere to any surface permanently, so once attached they cannot be removed.",91
160,Fringe-eyes charm,"Add a playful vibe to your ensemble with Fendi's Fringe-eyes charm. Crafted from leather and metal, this red and blue Fringe-eyes charm features a silver-tone chain with spring clip, a blue faux-fur motif with long red leather fringes to create a Fendi Faces shape and a metal tag with an engraved Fendi logo. Attach yours to your bag or set of keys for unconventional fun.",91
161,rabbit fur bag charm,Blue rabbit fur bag charm from Moncler featuring a lobster clasp fastening and a hanging logo plaque.,91
162,Toptote Leather Hat Clip - Red,"Designer Lindsay Albanese eliminates the need for a bulky hat box with a revolutionary clip that lets you carry your hat hands-free when you're out and about. Simply attach the clip to your hat's brim and then hook the carabiner ring onto your bag, carry-on, keychain or luggage tag for a carefree travel solution. Best of all? Because each one looks like a modern handbag charm when it's not in use, you can stock up on multiple clips so you're",91
